timestamp,step,EEKPI_RL_2,EEKPI_RL_3,EEKPI_RL_4,EEKPI_RL_5,EEKPI_RL_6,EEKPI_RL_7,EEKPI_RL_8,ES_ON_COST_2,ES_ON_COST_3,ES_ON_COST_4,ES_ON_COST_5,ES_ON_COST_6,ES_ON_COST_7,ES_ON_COST_8,QosFlow.PdcpPduVolumeDL_Filter_2,QosFlow.PdcpPduVolumeDL_Filter_3,QosFlow.PdcpPduVolumeDL_Filter_4,QosFlow.PdcpPduVolumeDL_Filter_5,QosFlow.PdcpPduVolumeDL_Filter_6,QosFlow.PdcpPduVolumeDL_Filter_7,QosFlow.PdcpPduVolumeDL_Filter_8,DRB.PdcpSduDelayDl.UEID (pdcpLatency)_2,DRB.PdcpSduDelayDl.UEID (pdcpLatency)_3,DRB.PdcpSduDelayDl.UEID (pdcpLatency)_4,DRB.PdcpSduDelayDl.UEID (pdcpLatency)_5,DRB.PdcpSduDelayDl.UEID (pdcpLatency)_6,DRB.PdcpSduDelayDl.UEID (pdcpLatency)_7,DRB.PdcpSduDelayDl.UEID (pdcpLatency)_8,RLF_Counter_2,RLF_Counter_3,RLF_Counter_4,RLF_Counter_5,RLF_Counter_6,RLF_Counter_7,RLF_Counter_8,RLF_VALUE_2,RLF_VALUE_3,RLF_VALUE_4,RLF_VALUE_5,RLF_VALUE_6,RLF_VALUE_7,RLF_VALUE_8,RRU_PRBTOTDL_2,RRU_PRBTOTDL_3,RRU_PRBTOTDL_4,RRU_PRBTOTDL_5,RRU_PRBTOTDL_6,RRU_PRBTOTDL_7,RRU_PRBTOTDL_8,RRU.PrbUsedDl_2,RRU.PrbUsedDl_3,RRU.PrbUsedDl_4,RRU.PrbUsedDl_5,RRU.PrbUsedDl_6,RRU.PrbUsedDl_7,RRU.PrbUsedDl_8,TB_TOTNBRDLINITIAL_64QAM_RATIO_2,TB_TOTNBRDLINITIAL_64QAM_RATIO_3,TB_TOTNBRDLINITIAL_64QAM_RATIO_4,TB_TOTNBRDLINITIAL_64QAM_RATIO_5,TB_TOTNBRDLINITIAL_64QAM_RATIO_6,TB_TOTNBRDLINITIAL_64QAM_RATIO_7,TB_TOTNBRDLINITIAL_64QAM_RATIO_8,SUM_QosFlow.PdcpPduVolumeDL_Filter,SUM_RLF_VALUE,SUM_TB.TotNbrDl.1,SUM_ES_ON_COST,SUM_DRB.PdcpSduDelayDl.UEID (pdcpLatency),ZERO_COUNT,latency_cell_ms,latency_ue_ms,reward
1760994069337,2,241.96883289124668,817.2268722466961,0.0,535.0600461893764,898.9763440860215,611.0066666666667,241.30260942760944,0.0,0.0,0.0,0.0,0.0,0.0,0.0,364889.0,371021.0,0.0,231681.0,418024.0,183302.0,573335.0,304.129123,304.129123,304.129123,304.129123,304.129123,304.129123,304.129123,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,72.66187050359713,38.84892086330935,7.194244604316547e-06,76.2589928057554,45.32374100719424,30.935251798561154,80.57553956834532,101.0,54.0,1e-05,106.0,63.0,43.0,112.0,0.3912466843501326,0.9823788546255506,1e-05,0.0,0.9978494623655914,0.6233333333333333,0.6430976430976431,2142252.0,0.0,5536.00001,0.0,304.129123,3.0,304.129123,304.129123,1067970.9343749315
1760994069437,3,219.63481012658227,824.2792362768496,98.0,342.1602564102564,927.9018264840182,574.2934782608696,197.06225339763262,0.0,0.0,0.0,0.0,0.0,0.0,0.0,347023.0,345373.0,784.0,160131.0,406421.0,158505.0,449499.0,408.924505,408.924505,408.924505,408.924505,408.924505,408.924505,408.924505,6.666666666666667,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,73.38129496402878,35.97122302158273,7.194244604316547e-06,68.34532374100719,46.043165467625904,30.935251798561154,79.85611510791367,102.0,50.0,1e-05,95.0,64.0,43.0,111.0,0.3037974683544304,0.9928400954653938,0.0,0.00641025641025641,1.0,0.3188405797101449,0.49057430951337133,1867736.0,1.0,5470.0,0.0,408.924505,6.0,408.924505,408.924505,927632.4386613242
1760994069537,4,209.53886010362694,900.8545454545455,68.5,376.65744680851066,891.8282608695653,736.5632183908046,170.75461106655973,0.0,0.0,0.0,0.0,0.0,0.0,0.0,323528.0,396376.0,685.0,177029.0,410241.0,192243.0,425862.0,539.707035,539.707035,539.707035,539.707035,539.707035,539.707035,539.707035,6.666666666666667,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,68.34532374100719,41.007194244604314,7.194244604316547e-06,71.22302158273382,40.28776978417266,25.179856115107913,76.97841726618705,95.0,57.0,1e-05,99.0,56.0,35.0,107.0,0.30958549222797926,0.9886363636363636,0.0,0.014893617021276596,1.0,0.789272030651341,0.5084202085004009,1925964.0,1.0,5679.0,0.0,539.707035,2.0,539.707035,539.707035,960824.1990439448
1760994069637,5,272.894922425952,648.6597222222222,61.89473684210526,1820.8337078651684,934.8661971830986,603.2833333333333,186.96548323471401,0.0,0.0,0.0,0.0,0.0,0.0,0.0,386965.0,373628.0,1176.0,810271.0,398253.0,180985.0,379166.0,670.547648,670.547648,670.547648,670.547648,670.547648,670.547648,670.547648,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,69.06474820143885,44.60431654676259,1.4388489208633095,69.7841726618705,36.69064748201439,28.776978417266186,73.38129496402878,96.0,62.0,2.0,97.0,51.0,40.0,102.0,0.40550070521861775,0.9670138888888888,0.0,0.9370786516853933,1.0,0.6366666666666667,0.40631163708086787,2530444.0,0.0,5212.0,0.0,670.5476479999999,4.0,670.5476479999999,670.5476479999999,1261261.2794178526
1760994069737,6,246.06960227272728,324.3578104138852,39.666666666666664,1038.5266393442623,958.3290155440415,867.4518072289156,209.02244165170558,0.0,0.0,0.0,0.0,0.0,0.0,0.0,346466.0,242944.0,476.0,506801.0,369915.0,143997.0,465702.0,838.556876,838.556876,838.556876,838.556876,838.556876,838.556876,838.556876,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,67.62589928057554,51.07913669064749,0.7194244604316548,62.589928057553955,32.37410071942446,14.388489208633093,73.38129496402878,94.0,71.0,1.0,87.0,45.0,20.0,102.0,0.32954545454545453,0.4606141522029373,0.0,0.8913934426229508,0.9896373056994818,0.7951807228915663,0.4789048473967684,2076301.0,0.0,5437.0,0.0,838.5568759999999,4.0,838.5568759999999,838.5568759999999,1034018.7542164687
1760994069837,7,237.63989108236896,631.6279069767442,70.41176470588235,1248.2289416846652,877.4512922465209,597.5696594427245,204.8873007146784,0.0,0.0,0.0,0.0,0.0,0.0,0.0,349093.0,461720.0,1197.0,577930.0,441358.0,193015.0,372690.0,952.206891,952.206891,952.206891,952.206891,952.206891,952.206891,952.206891,6.666666666666667,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,68.34532374100719,58.27338129496403,2.158273381294964,71.22302158273382,40.28776978417266,36.69064748201439,73.38129496402878,95.0,81.0,3.0,99.0,56.0,51.0,102.0,0.4424778761061947,0.8878248974008208,0.0,0.9265658747300216,0.9701789264413518,0.3065015479876161,0.3622869708631116,2397003.0,1.0,5325.0,0.0,952.2068909999999,2.0,952.2068909999999,952.2068909999999,1196478.1571689665
1760994069937,8,231.80231765507838,376.740473738414,50.86666666666667,1394.7769028871392,528.4157303370787,944.2068965517242,155.72229699416778,0.0,0.0,0.0,0.0,0.0,0.0,0.0,340054.0,365815.0,763.0,531410.0,376232.0,136910.0,347105.0,1046.435382,1046.435382,1046.435382,1046.435382,1046.435382,1046.435382,1046.435382,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,65.46762589928058,57.55395683453237,1.4388489208633095,52.51798561151079,66.18705035971223,15.107913669064748,76.97841726618705,91.0,80.0,2.0,73.0,92.0,21.0,107.0,0.38513974096796183,0.6385169927909372,0.0,0.9212598425196851,0.47752808988764045,0.7586206896551724,0.3041722745625841,2098289.0,0.0,5920.0,0.0,1046.435382,1.0,1046.435382,1046.435382,1048020.0430346926
1760994070037,9,230.7920592193809,518.7521097046414,59.4,828.8446215139443,559.0283582089552,976.625,169.1864406779661,0.0,0.0,0.0,0.0,0.0,0.0,0.0,342957.0,491777.0,1188.0,208040.0,374549.0,171886.0,299460.0,1211.921366,1211.921366,1211.921366,1211.921366,1211.921366,1211.921366,1211.921366,6.666666666666667,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,66.18705035971223,64.74820143884892,2.158273381294964,27.33812949640288,73.38129496402878,20.14388489208633,74.10071942446042,92.0,90.0,3.0,38.0,102.0,28.0,103.0,0.3674293405114401,0.8533755274261603,0.0,0.7808764940239044,0.3940298507462687,0.8238636363636364,0.23502824858757063,1889857.0,1.0,5321.0,0.0,1211.9213660000003,3.0,1211.9213660000003,1211.9213660000003,941895.6482117951
1760994070137,10,239.83301827347196,695.4661835748792,44.93333333333333,693.4358974358975,809.3494623655914,920.016393442623,189.6155223880597,0.0,0.0,0.0,0.0,0.0,0.0,0.0,380615.0,575846.0,674.0,216352.0,301078.0,168363.0,317606.0,1307.062003,1307.062003,1307.062003,1307.062003,1307.062003,1307.062003,1307.062003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,65.46762589928058,67.62589928057554,7.194244604316547e-06,26.618705035971225,24.46043165467626,15.107913669064748,66.90647482014388,91.0,94.0,1e-05,37.0,34.0,21.0,93.0,0.48015122873345933,0.9190821256038647,0.0,0.8205128205128205,0.9623655913978495,0.9016393442622951,0.2752238805970149,1960534.0,0.0,4972.0,0.0,1307.0620030000002,2.0,1307.0620030000002,1307.0620030000002,978377.9439406996
1760994070237,11,238.43475073313783,433.43355965082446,35.0,592.785100286533,600.5682888540032,414.8640552995392,276.09818731117826,0.0,0.0,0.0,0.0,0.0,0.0,0.0,325225.0,446870.0,700.0,206882.0,382562.0,180051.0,365554.0,1539.527085,1539.527085,1539.527085,1539.527085,1539.527085,1539.527085,1539.527085,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,66.90647482014388,66.18705035971223,7.194244604316547e-06,30.215827338129497,59.71223021582733,54.67625899280576,76.97841726618705,93.0,92.0,1e-05,42.0,83.0,76.0,107.0,0.29472140762463345,0.6702230843840931,0.0,0.7879656160458453,0.5149136577708007,0.17050691244239632,0.32779456193353473,1907844.0,0.0,5159.0,0.0,1539.527085,6.0,1539.527085,1539.527085,948041.0090709373
1760994684653,0,179.854121079504,832.2783251231527,59.78947368421053,467.8743455497382,765.3019801980198,894.8089171974523,193.7905027932961,0.0,0.0,0.0,0.0,0.0,0.0,0.0,246580.0,337905.0,2272.0,178728.0,309182.0,140485.0,485639.0,101.27728,101.27728,101.27728,101.27728,101.27728,101.27728,101.27728,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,65.46762589928058,37.410071942446045,7.194244604316547e-06,70.50359712230215,38.84892086330935,17.26618705035971,65.46762589928058,91.0,52.0,1e-05,98.0,54.0,24.0,91.0,0.25820568927789933,0.9113300492610837,0.18421052631578946,0.010471204188481676,0.7648514851485149,0.7388535031847133,0.6320830007980845,1700791.0,0.0,5264.0,0.0,101.27728,5.0,101.27728,101.27728,845395.1848084079
1760994684753,1,215.41342756183747,816.4990403071017,0.0,484.55890410958904,1005.0778097982709,948.9358288770053,194.6048387096774,0.0,0.0,0.0,0.0,0.0,0.0,0.0,304810.0,425396.0,0.0,176864.0,348762.0,177451.0,555013.0,162.077169,162.077169,162.077169,162.077169,162.077169,162.077169,162.077169,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,72.66187050359713,53.23741007194245,7.194244604316547e-06,69.06474820143885,29.496402877697843,23.021582733812952,79.13669064748201,101.0,74.0,1e-05,96.0,41.0,32.0,110.0,0.2826855123674912,0.982725527831094,1e-05,0.005479452054794521,1.0,0.8823529411764706,0.6086956521739131,1988296.0,0.0,5687.00001,0.0,162.077169,5.0,162.077169,162.077169,988745.8256789247
1760994684853,2,241.96883289124668,817.2268722466961,0.0,535.0600461893764,898.9763440860215,611.0066666666667,241.30260942760944,0.0,0.0,0.0,0.0,0.0,0.0,0.0,364889.0,371021.0,0.0,231681.0,418024.0,183302.0,573335.0,304.129123,304.129123,304.129123,304.129123,304.129123,304.129123,304.129123,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,72.66187050359713,38.84892086330935,7.194244604316547e-06,76.2589928057554,45.32374100719424,30.935251798561154,80.57553956834532,101.0,54.0,1e-05,106.0,63.0,43.0,112.0,0.3912466843501326,0.9823788546255506,1e-05,0.0,0.9978494623655914,0.6233333333333333,0.6430976430976431,2142252.0,0.0,5536.00001,0.0,304.129123,6.0,304.129123,304.129123,1064815.4143692316
1760994684953,3,219.63481012658227,824.2792362768496,98.0,342.1602564102564,927.9018264840182,574.2934782608696,197.06225339763262,0.0,0.0,0.0,0.0,0.0,0.0,0.0,347023.0,345373.0,784.0,160131.0,406421.0,158505.0,449499.0,408.924505,408.924505,408.924505,408.924505,408.924505,408.924505,408.924505,6.666666666666667,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,73.38129496402878,35.97122302158273,7.194244604316547e-06,68.34532374100719,46.043165467625904,30.935251798561154,79.85611510791367,102.0,50.0,1e-05,95.0,64.0,43.0,111.0,0.3037974683544304,0.9928400954653938,0.0,0.00641025641025641,1.0,0.3188405797101449,0.49057430951337133,1867736.0,1.0,5470.0,0.0,408.924505,1.0,408.924505,408.924505,932828.9386613242
1760994685053,4,209.53886010362694,900.8545454545455,68.5,376.65744680851066,891.8282608695653,736.5632183908046,170.75461106655973,0.0,0.0,0.0,0.0,0.0,0.0,0.0,323528.0,396376.0,685.0,177029.0,410241.0,192243.0,425862.0,539.707035,539.707035,539.707035,539.707035,539.707035,539.707035,539.707035,6.666666666666667,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,68.34532374100719,41.007194244604314,7.194244604316547e-06,71.22302158273382,40.28776978417266,25.179856115107913,76.97841726618705,95.0,57.0,1e-05,99.0,56.0,35.0,107.0,0.30958549222797926,0.9886363636363636,0.0,0.014893617021276596,1.0,0.789272030651341,0.5084202085004009,1925964.0,1.0,5679.0,0.0,539.707035,1.0,539.707035,539.707035,961903.2090439448
1760994685153,5,272.894922425952,648.6597222222222,61.89473684210526,1820.8337078651684,934.8661971830986,603.2833333333333,186.96548323471401,0.0,0.0,0.0,0.0,0.0,0.0,0.0,386965.0,373628.0,1176.0,810271.0,398253.0,180985.0,379166.0,670.547648,670.547648,670.547648,670.547648,670.547648,670.547648,670.547648,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,69.06474820143885,44.60431654676259,1.4388489208633095,69.7841726618705,36.69064748201439,28.776978417266186,73.38129496402878,96.0,62.0,2.0,97.0,51.0,40.0,102.0,0.40550070521861775,0.9670138888888888,0.0,0.9370786516853933,1.0,0.6366666666666667,0.40631163708086787,2530444.0,0.0,5212.0,0.0,670.5476479999999,1.0,670.5476479999999,670.5476479999999,1264232.1194178527
1760994685253,6,246.06960227272728,324.3578104138852,39.666666666666664,1038.5266393442623,958.3290155440415,867.4518072289156,209.02244165170558,0.0,0.0,0.0,0.0,0.0,0.0,0.0,346466.0,242944.0,476.0,506801.0,369915.0,143997.0,465702.0,838.556876,838.556876,838.556876,838.556876,838.556876,838.556876,838.556876,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,67.62589928057554,51.07913669064749,0.7194244604316548,62.589928057553955,32.37410071942446,14.388489208633093,73.38129496402878,94.0,71.0,1.0,87.0,45.0,20.0,102.0,0.32954545454545453,0.4606141522029373,0.0,0.8913934426229508,0.9896373056994818,0.7951807228915663,0.4789048473967684,2076301.0,0.0,5437.0,0.0,838.5568759999999,2.0,838.5568759999999,838.5568759999999,1036084.8142164686
1760994685353,7,237.63989108236896,631.6279069767442,70.41176470588235,1248.2289416846652,877.4512922465209,597.5696594427245,204.8873007146784,0.0,0.0,0.0,0.0,0.0,0.0,0.0,349093.0,461720.0,1197.0,577930.0,441358.0,193015.0,372690.0,952.206891,952.206891,952.206891,952.206891,952.206891,952.206891,952.206891,6.666666666666667,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,68.34532374100719,58.27338129496403,2.158273381294964,71.22302158273382,40.28776978417266,36.69064748201439,73.38129496402878,95.0,81.0,3.0,99.0,56.0,51.0,102.0,0.4424778761061947,0.8878248974008208,0.0,0.9265658747300216,0.9701789264413518,0.3065015479876161,0.3622869708631116,2397003.0,1.0,5325.0,0.0,952.2068909999999,4.0,952.2068909999999,952.2068909999999,1194454.6571689665
1760994685453,8,231.80231765507838,376.740473738414,50.86666666666667,1394.7769028871392,528.4157303370787,944.2068965517242,155.72229699416778,0.0,0.0,0.0,0.0,0.0,0.0,0.0,340054.0,365815.0,763.0,531410.0,376232.0,136910.0,347105.0,1046.435382,1046.435382,1046.435382,1046.435382,1046.435382,1046.435382,1046.435382,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,65.46762589928058,57.55395683453237,1.4388489208633095,52.51798561151079,66.18705035971223,15.107913669064748,76.97841726618705,91.0,80.0,2.0,73.0,92.0,21.0,107.0,0.38513974096796183,0.6385169927909372,0.0,0.9212598425196851,0.47752808988764045,0.7586206896551724,0.3041722745625841,2098289.0,0.0,5920.0,0.0,1046.435382,4.0,1046.435382,1046.435382,1044645.6430346927
1760994685553,9,230.7920592193809,518.7521097046414,59.4,828.8446215139443,559.0283582089552,976.625,169.1864406779661,0.0,0.0,0.0,0.0,0.0,0.0,0.0,342957.0,491777.0,1188.0,208040.0,374549.0,171886.0,299460.0,1211.921366,1211.921366,1211.921366,1211.921366,1211.921366,1211.921366,1211.921366,6.666666666666667,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,66.18705035971223,64.74820143884892,2.158273381294964,27.33812949640288,73.38129496402878,20.14388489208633,74.10071942446042,92.0,90.0,3.0,38.0,102.0,28.0,103.0,0.3674293405114401,0.8533755274261603,0.0,0.7808764940239044,0.3940298507462687,0.8238636363636364,0.23502824858757063,1889857.0,1.0,5321.0,0.0,1211.9213660000003,3.0,1211.9213660000003,1211.9213660000003,941895.6482117951
1760994685653,10,239.83301827347196,695.4661835748792,44.93333333333333,693.4358974358975,809.3494623655914,920.016393442623,189.6155223880597,0.0,0.0,0.0,0.0,0.0,0.0,0.0,380615.0,575846.0,674.0,216352.0,301078.0,168363.0,317606.0,1307.062003,1307.062003,1307.062003,1307.062003,1307.062003,1307.062003,1307.062003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,65.46762589928058,67.62589928057554,7.194244604316547e-06,26.618705035971225,24.46043165467626,15.107913669064748,66.90647482014388,91.0,94.0,1e-05,37.0,34.0,21.0,93.0,0.48015122873345933,0.9190821256038647,0.0,0.8205128205128205,0.9623655913978495,0.9016393442622951,0.2752238805970149,1960534.0,0.0,4972.0,0.0,1307.0620030000002,5.0,1307.0620030000002,1307.0620030000002,975543.9039406995
1760994685753,11,238.43475073313783,433.43355965082446,35.0,592.785100286533,600.5682888540032,414.8640552995392,276.09818731117826,0.0,0.0,0.0,0.0,0.0,0.0,0.0,325225.0,446870.0,700.0,206882.0,382562.0,180051.0,365554.0,1539.527085,1539.527085,1539.527085,1539.527085,1539.527085,1539.527085,1539.527085,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,66.90647482014388,66.18705035971223,7.194244604316547e-06,30.215827338129497,59.71223021582733,54.67625899280576,76.97841726618705,93.0,92.0,1e-05,42.0,83.0,76.0,107.0,0.29472140762463345,0.6702230843840931,0.0,0.7879656160458453,0.5149136577708007,0.17050691244239632,0.32779456193353473,1907844.0,0.0,5159.0,0.0,1539.527085,4.0,1539.527085,1539.527085,950001.4290709373
1760994685853,12,378.69223659889093,439.28331688055283,69.65217391304348,599.2781456953643,629.7765089722675,374.69032258064516,204.28842105263158,0.0,0.0,0.0,0.0,0.0,0.0,0.0,409745.0,444994.0,1602.0,180982.0,386053.0,174231.0,291111.0,1721.353534,1721.353534,1721.353534,1721.353534,1721.353534,1721.353534,1721.353534,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64.02877697841727,55.39568345323741,7.194244604316547e-06,23.021582733812952,52.51798561151079,59.71223021582733,74.82014388489209,89.0,77.0,1e-05,32.0,73.0,83.0,104.0,0.5369685767097967,0.736426456071076,0.0,0.8377483443708609,0.7030995106035889,0.12688172043010754,0.2919298245614035,1888718.0,0.0,4923.0,0.0,1721.353534,3.0,1721.353534,1721.353534,941553.1317969699
1760994685953,13,288.4,393.31024096385545,63.674418604651166,360.4521912350598,437.82603092783506,471.92638036809814,211.35395189003435,0.0,0.0,0.0,0.0,0.0,0.0,0.0,374920.0,391737.0,2738.0,180947.0,339753.0,230772.0,307520.0,1984.331847,1984.331847,1984.331847,1984.331847,1984.331847,1984.331847,1984.331847,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,65.46762589928058,51.798561151079134,1.4388489208633095,41.007194244604314,69.7841726618705,56.11510791366906,71.22302158273382,91.0,72.0,2.0,57.0,97.0,78.0,99.0,0.4453846153846154,0.607429718875502,0.0,0.1892430278884462,0.4742268041237113,0.12269938650306748,0.2508591065292096,1828387.0,0.0,5561.0,0.0,1984.3318469999997,2.0,1984.3318469999997,1984.3318469999997,912080.5223502229
1760994686053,14,248.69948186528498,794.3988571428572,54.30952380952381,277.2975517890772,515.3848396501458,351.7468619246862,152.0178000912825,0.0,0.0,0.0,0.0,0.0,0.0,0.0,335993.0,695099.0,2281.0,147245.0,353554.0,168135.0,333071.0,2095.435343,2095.435343,2095.435343,2095.435343,2095.435343,2095.435343,2095.435343,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,66.18705035971223,62.589928057553955,0.7194244604316548,35.25179856115108,76.97841726618705,58.992805755395686,69.06474820143885,92.0,87.0,1.0,49.0,107.0,82.0,96.0,0.36787564766839376,0.9508571428571428,0.0,0.11487758945386065,0.37026239067055394,0.1087866108786611,0.41168416248288453,2035378.0,0.0,6154.0,0.0,2095.4353430000006,4.0,2095.4353430000006,2095.4353430000006,1013012.1456846985
1760994686153,15,226.3827361563518,379.2724637681159,66.72413793103448,369.1762652705061,581.3870967741935,695.5705128205128,190.85263157894738,0.0,0.0,0.0,0.0,0.0,0.0,0.0,277998.0,392547.0,1935.0,211538.0,432552.0,325527.0,308227.0,2180.232237,2180.232237,2180.232237,2180.232237,2180.232237,2180.232237,2180.232237,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64.74820143884892,53.23741007194245,0.7194244604316548,45.32374100719424,79.13669064748201,66.90647482014388,69.7841726618705,90.0,74.0,1.0,63.0,110.0,93.0,97.0,0.2931596091205212,0.8231884057971014,0.13793103448275862,0.23909249563699825,0.4852150537634409,0.32264957264957267,0.3851393188854489,1950324.0,0.0,5692.0,0.0,2180.232237,4.0,2180.232237,2180.232237,970836.2529651644
1760994686253,16,247.69565217391303,428.43364681295714,63.8,459.22370936902485,726.4638297872341,424.7917525773196,183.95152198421647,0.0,0.0,0.0,0.0,0.0,0.0,0.0,210789.0,410011.0,957.0,240174.0,512157.0,206024.0,326330.0,2331.039834,2331.039834,2331.039834,2331.039834,2331.039834,2331.039834,2331.039834,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,53.956834532374096,53.956834532374096,1.4388489208633095,53.23741007194245,74.10071942446042,61.15107913669065,67.62589928057554,75.0,75.0,2.0,74.0,103.0,85.0,94.0,0.31139835487661577,0.6436781609195402,0.0,0.2829827915869981,0.7120567375886525,0.10515463917525773,0.42164599774520856,1906442.0,0.0,5310.0,0.0,2331.0398339999997,4.0,2331.0398339999997,2331.0398339999997,949185.5503440249
1760994686353,17,338.7269736842105,405.75522388059704,30.727272727272727,562.9701492537314,579.1201413427561,881.7068181818182,174.3934659090909,0.0,0.0,0.0,0.0,0.0,0.0,0.0,205946.0,407784.0,676.0,301752.0,491673.0,387951.0,368319.0,2555.425571,2555.425571,2555.425571,2555.425571,2555.425571,2555.425571,2555.425571,6.666666666666667,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,46.76258992805755,41.726618705035975,7.194244604316547e-06,53.956834532374096,71.94244604316546,72.66187050359713,71.22302158273382,65.0,58.0,1e-05,75.0,100.0,101.0,99.0,0.3618421052631579,0.845771144278607,0.0,0.4626865671641791,0.7444051825677267,0.34545454545454546,0.44176136363636365,2164101.0,1.0,5572.0,0.0,2555.425571,3.0,2555.425571,2555.425571,1078874.3766861644
1760994686453,18,515.3100120627262,395.55172413793105,72.06060606060606,1265.9471624266146,655.2354368932039,791.2089552238806,247.6705069124424,0.0,0.0,0.0,0.0,0.0,0.0,0.0,427192.0,401485.0,2378.0,646899.0,539914.0,371077.0,537445.0,2501.049768,2501.049768,2501.049768,2501.049768,2501.049768,2501.049768,2501.049768,6.666666666666667,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,60.431654676258994,51.798561151079134,1.4388489208633095,62.589928057553955,71.94244604316546,60.431654676258994,73.38129496402878,84.0,72.0,2.0,87.0,100.0,84.0,102.0,0.5753920386007237,0.8926108374384236,0.0,0.9119373776908023,0.7694174757281553,0.5458422174840085,0.716589861751152,2926390.0,1.0,5851.0,0.0,2501.0497680000003,5.0,2501.0497680000003,2501.0497680000003,1457636.4748425349
1760994686553,19,293.11473183978273,386.8732394366197,57.25,662.9381188118812,673.4204685573367,808.4205020920502,177.2078618225134,0.0,0.0,0.0,0.0,0.0,0.0,0.0,431758.0,384552.0,1374.0,267827.0,546144.0,386425.0,297532.0,2745.382385,2745.382385,2745.382385,2745.382385,2745.382385,2745.382385,2745.382385,13.333333333333334,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,62.589928057553955,48.92086330935252,7.194244604316547e-06,50.35971223021583,73.38129496402878,71.22302158273382,66.18705035971223,87.0,68.0,1e-05,70.0,102.0,99.0,92.0,0.6340801086218602,0.5301810865191147,0.0,0.3465346534653465,0.7977805178791615,0.4351464435146444,0.33829660512209647,2315612.0,2.0,5863.0,0.0,2745.3823850000003,7.0,2745.3823850000003,2745.3823850000003,1150007.8981926423
