timestamp,ueImsiComplete,numActiveUes,RRC.ConnMean,DRB.EstabSucc.5QI.UEID (numDrb),DRB.RelActNbr.5QI.UEID (0),eNB id,sameCellSinr,sameCellSinr 3gpp encoded
1761058003085,00034,63,63,1,0,1,23.490605,94.000000
1761058003085,00003,63,63,1,0,1,25.567787,98.000000
1761058003085,00045,63,63,1,0,1,33.641794,114.000000
1761058003085,00004,63,63,1,0,1,33.102208,113.000000
1761058003085,00022,63,63,1,0,1,23.515453,94.000000
1761058003085,00061,63,63,1,0,1,24.208080,95.000000
1761058003085,00012,63,63,1,0,1,23.946759,95.000000
1761058003185,00031,63,63,1,0,1,26.311101,99.000000
1761058003185,00059,63,63,1,0,1,24.132935,95.000000
1761058003185,00005,63,63,1,0,1,24.827098,96.000000
1761058003185,00024,63,63,1,0,1,24.285147,95.000000
1761058003185,00033,63,63,1,0,1,24.541454,96.000000
1761058003185,00030,63,63,1,0,1,26.165555,99.000000
1761058003185,00013,63,63,1,0,1,73.238952,127.000000
1761058003185,00007,63,63,1,0,1,30.369680,108.000000
1761058003185,00037,63,63,1,0,1,28.285377,103.000000
1761058003185,00038,63,63,1,0,1,25.514689,98.000000
1761058003185,00048,63,63,1,0,1,34.831552,117.000000
1761058003185,00025,63,63,1,0,1,26.899657,101.000000
1761058003185,00027,63,63,1,0,1,25.239962,97.000000
1761058003185,00001,63,63,1,0,1,24.962576,97.000000
1761058003185,00036,63,63,1,0,1,32.726786,112.000000
1761058003185,00058,63,63,1,0,1,26.504886,100.000000
1761058003185,00049,63,63,1,0,1,29.528002,106.000000
1761058003185,00051,63,63,1,0,1,26.432601,100.000000
1761058003185,00016,63,63,1,0,1,24.172320,95.000000
1761058003185,00015,63,63,1,0,1,23.988598,95.000000
1761058003185,00019,63,63,1,0,1,24.795674,96.000000
1761058003185,00026,63,63,1,0,1,25.859424,98.000000
1761058003185,00043,63,63,1,0,1,23.725569,94.000000
1761058003185,00020,63,63,1,0,1,26.048030,99.000000
1761058003185,00009,63,63,1,0,1,25.536804,98.000000
1761058003185,00010,63,63,1,0,1,30.227030,107.000000
1761058003185,00063,63,63,1,0,1,26.596481,100.000000
1761058003185,00042,63,63,1,0,1,47.492458,127.000000
1761058003185,00044,63,63,1,0,1,28.317002,103.000000
1761058003185,00055,63,63,1,0,1,23.995672,95.000000
1761058003185,00014,63,63,1,0,1,27.960589,103.000000
1761058003185,00050,63,63,1,0,1,33.320047,114.000000
1761058003185,00057,63,63,1,0,1,24.365868,95.000000
1761058003185,00053,63,63,1,0,1,27.063108,101.000000
1761058003185,00054,63,63,1,0,1,25.958477,99.000000
1761058003185,00047,63,63,1,0,1,25.346574,97.000000
1761058003185,00006,63,63,1,0,1,45.112322,127.000000
1761058003185,00052,63,63,1,0,1,30.618476,108.000000
1761058003185,00018,63,63,1,0,1,25.483511,98.000000
1761058003185,00060,63,63,1,0,1,26.190393,99.000000
1761058003185,00002,63,63,1,0,1,29.130227,105.000000
1761058003185,00008,63,63,1,0,1,25.984615,99.000000
1761058003185,00046,63,63,1,0,1,26.369987,100.000000
1761058003185,00041,63,63,1,0,1,24.132186,95.000000
1761058003185,00017,63,63,1,0,1,26.159988,99.000000
1761058003185,00056,63,63,1,0,1,25.672156,98.000000
1761058003185,00035,63,63,1,0,1,26.982438,101.000000
1761058003185,00021,63,63,1,0,1,25.905680,99.000000
1761058003185,00040,63,63,1,0,1,31.104065,109.000000
1761058003185,00039,63,63,1,0,1,29.589127,106.000000
1761058003185,00028,63,63,1,0,1,35.563881,118.000000
1761058003185,00062,63,63,1,0,1,23.763212,94.000000
1761058003185,00011,63,63,1,0,1,24.714095,96.000000
1761058003185,00032,63,63,1,0,1,29.453388,106.000000
1761058003185,00029,63,63,1,0,1,27.310013,101.000000
1761058003185,00023,63,63,1,0,1,29.467603,106.000000
1761058003185,00034,63,63,1,0,1,23.490949,94.000000
1761058003185,00003,63,63,1,0,1,25.567643,98.000000
1761058003185,00045,63,63,1,0,1,33.633239,114.000000
1761058003185,00004,63,63,1,0,1,33.105967,113.000000
1761058003185,00022,63,63,1,0,1,23.517088,94.000000
1761058003185,00061,63,63,1,0,1,24.208005,95.000000
1761058003185,00012,63,63,1,0,1,23.944517,95.000000
1761058003285,00031,63,63,1,0,1,26.314678,99.000000
1761058003285,00059,63,63,1,0,1,24.133617,95.000000
1761058003285,00005,63,63,1,0,1,24.823715,96.000000
1761058003285,00024,63,63,1,0,1,24.287777,95.000000
1761058003285,00033,63,63,1,0,1,24.541649,96.000000
1761058003285,00030,63,63,1,0,1,26.169374,99.000000
1761058003285,00013,63,63,1,0,1,73.070605,127.000000
1761058003285,00007,63,63,1,0,1,30.371680,108.000000
1761058003285,00037,63,63,1,0,1,28.286957,103.000000
1761058003285,00038,63,63,1,0,1,25.514293,98.000000
1761058003285,00048,63,63,1,0,1,34.824318,117.000000
1761058003285,00025,63,63,1,0,1,26.896337,101.000000
1761058003285,00027,63,63,1,0,1,25.242629,97.000000
1761058003285,00001,63,63,1,0,1,24.960703,97.000000
1761058003285,00036,63,63,1,0,1,32.722305,112.000000
1761058003285,00058,63,63,1,0,1,26.501026,100.000000
1761058003285,00049,63,63,1,0,1,29.530476,106.000000
1761058003285,00051,63,63,1,0,1,26.431542,100.000000
1761058003285,00016,63,63,1,0,1,24.175948,95.000000
1761058003285,00015,63,63,1,0,1,23.992221,95.000000
1761058003285,00019,63,63,1,0,1,24.796681,96.000000
1761058003285,00026,63,63,1,0,1,25.856698,98.000000
1761058003285,00043,63,63,1,0,1,23.723387,94.000000
1761058003285,00020,63,63,1,0,1,26.049134,99.000000
1761058003285,00009,63,63,1,0,1,25.539355,98.000000
1761058003285,00010,63,63,1,0,1,30.222995,107.000000
1761058003285,00063,63,63,1,0,1,26.594727,100.000000
1761058003285,00042,63,63,1,0,1,47.519977,127.000000
1761058003285,00044,63,63,1,0,1,28.313970,103.000000
1761058003285,00055,63,63,1,0,1,23.992627,95.000000
1761058003285,00014,63,63,1,0,1,27.956572,103.000000
1761058003285,00050,63,63,1,0,1,33.311046,114.000000
1761058003285,00057,63,63,1,0,1,24.365664,95.000000
1761058003285,00053,63,63,1,0,1,27.064591,101.000000
1761058003285,00054,63,63,1,0,1,25.961873,99.000000
1761058003285,00047,63,63,1,0,1,25.343905,97.000000
1761058003285,00006,63,63,1,0,1,45.082535,127.000000
1761058003285,00052,63,63,1,0,1,30.619033,108.000000
1761058003285,00018,63,63,1,0,1,25.487080,98.000000
1761058003285,00060,63,63,1,0,1,26.192666,99.000000
1761058003285,00002,63,63,1,0,1,29.131008,105.000000
1761058003285,00008,63,63,1,0,1,25.983094,99.000000
1761058003285,00046,63,63,1,0,1,26.371461,100.000000
1761058003285,00041,63,63,1,0,1,24.129890,95.000000
1761058003285,00017,63,63,1,0,1,26.160617,99.000000
1761058003285,00056,63,63,1,0,1,25.672299,98.000000
1761058003285,00035,63,63,1,0,1,26.985278,101.000000
1761058003285,00021,63,63,1,0,1,25.907698,99.000000
1761058003285,00040,63,63,1,0,1,31.098373,109.000000
1761058003285,00039,63,63,1,0,1,29.594546,106.000000
1761058003285,00028,63,63,1,0,1,35.559526,118.000000
1761058003285,00062,63,63,1,0,1,23.762478,94.000000
1761058003285,00011,63,63,1,0,1,24.715555,96.000000
1761058003285,00032,63,63,1,0,1,29.449821,106.000000
1761058003285,00029,63,63,1,0,1,27.305074,101.000000
1761058003285,00023,63,63,1,0,1,29.470262,106.000000
1761058003285,00034,63,63,1,0,1,23.487996,94.000000
1761058003285,00003,63,63,1,0,1,25.564154,98.000000
1761058003285,00045,63,63,1,0,1,33.623987,114.000000
1761058003285,00004,63,63,1,0,1,33.104426,113.000000
1761058003285,00022,63,63,1,0,1,23.518815,94.000000
1761058003285,00061,63,63,1,0,1,24.208121,95.000000
1761058003285,00012,63,63,1,0,1,23.942335,95.000000
1761058003385,00031,63,63,1,0,1,26.318255,99.000000
1761058003385,00059,63,63,1,0,1,24.134298,95.000000
1761058003385,00005,63,63,1,0,1,24.820332,96.000000
1761058003385,00024,63,63,1,0,1,24.290408,95.000000
1761058003385,00033,63,63,1,0,1,24.541843,96.000000
1761058003385,00030,63,63,1,0,1,26.173194,99.000000
1761058003385,00013,63,63,1,0,1,72.872004,127.000000
1761058003385,00007,63,63,1,0,1,30.373679,108.000000
1761058003385,00037,63,63,1,0,1,28.288535,103.000000
1761058003385,00038,63,63,1,0,1,25.513897,98.000000
1761058003385,00048,63,63,1,0,1,34.817090,117.000000
1761058003385,00025,63,63,1,0,1,26.893016,101.000000
1761058003385,00027,63,63,1,0,1,25.245297,97.000000
1761058003385,00001,63,63,1,0,1,24.958829,97.000000
1761058003385,00036,63,63,1,0,1,32.717824,112.000000
1761058003385,00058,63,63,1,0,1,26.497167,100.000000
1761058003385,00049,63,63,1,0,1,29.532946,106.000000
1761058003385,00051,63,63,1,0,1,26.430482,100.000000
1761058003385,00016,63,63,1,0,1,24.179577,95.000000
1761058003385,00015,63,63,1,0,1,23.995846,95.000000
1761058003385,00019,63,63,1,0,1,24.797687,96.000000
1761058003385,00026,63,63,1,0,1,25.853973,98.000000
1761058003385,00043,63,63,1,0,1,23.721206,94.000000
1761058003385,00020,63,63,1,0,1,26.050237,99.000000
1761058003385,00009,63,63,1,0,1,25.541907,98.000000
1761058003385,00010,63,63,1,0,1,30.218959,107.000000
1761058003385,00063,63,63,1,0,1,26.592972,100.000000
1761058003385,00042,63,63,1,0,1,47.547410,127.000000
1761058003385,00044,63,63,1,0,1,28.310937,103.000000
1761058003385,00055,63,63,1,0,1,23.989582,95.000000
1761058003385,00014,63,63,1,0,1,27.952556,103.000000
1761058003385,00050,63,63,1,0,1,33.302053,113.000000
1761058003385,00057,63,63,1,0,1,24.365458,95.000000
1761058003385,00053,63,63,1,0,1,27.066074,101.000000
1761058003385,00054,63,63,1,0,1,25.965269,99.000000
1761058003385,00047,63,63,1,0,1,25.341237,97.000000
1761058003385,00006,63,63,1,0,1,45.052850,127.000000
1761058003385,00052,63,63,1,0,1,30.619585,108.000000
1761058003385,00018,63,63,1,0,1,25.490650,98.000000
1761058003385,00060,63,63,1,0,1,26.194938,99.000000
1761058003385,00002,63,63,1,0,1,29.131787,105.000000
1761058003385,00008,63,63,1,0,1,25.981573,99.000000
1761058003385,00046,63,63,1,0,1,26.372934,100.000000
1761058003385,00041,63,63,1,0,1,24.127594,95.000000
1761058003385,00017,63,63,1,0,1,26.161245,99.000000
1761058003385,00056,63,63,1,0,1,25.672441,98.000000
1761058003385,00035,63,63,1,0,1,26.988119,101.000000
1761058003385,00021,63,63,1,0,1,25.909715,99.000000
1761058003385,00040,63,63,1,0,1,31.092684,109.000000
1761058003385,00039,63,63,1,0,1,29.599967,106.000000
1761058003385,00028,63,63,1,0,1,35.555170,118.000000
1761058003385,00062,63,63,1,0,1,23.761743,94.000000
1761058003385,00011,63,63,1,0,1,24.717014,96.000000
1761058003385,00032,63,63,1,0,1,29.446254,106.000000
1761058003385,00029,63,63,1,0,1,27.300138,101.000000
1761058003385,00023,63,63,1,0,1,29.472921,106.000000
1761058003385,00034,63,63,1,0,1,23.485044,94.000000
1761058003385,00003,63,63,1,0,1,25.560667,98.000000
1761058003385,00045,63,63,1,0,1,33.614745,114.000000
1761058003385,00004,63,63,1,0,1,33.102881,113.000000
1761058003385,00022,63,63,1,0,1,23.520542,94.000000
1761058003385,00061,63,63,1,0,1,24.208237,95.000000
1761058003385,00012,63,63,1,0,1,23.940152,95.000000
1761058003485,00031,63,63,1,0,1,26.321832,99.000000
1761058003485,00059,63,63,1,0,1,24.134978,95.000000
1761058003485,00005,63,63,1,0,1,24.816951,96.000000
1761058003485,00024,63,63,1,0,1,24.293040,95.000000
1761058003485,00033,63,63,1,0,1,24.542037,96.000000
1761058003485,00030,63,63,1,0,1,26.177015,99.000000
1761058003485,00013,63,63,1,0,1,72.647403,127.000000
1761058003485,00007,63,63,1,0,1,30.375677,108.000000
1761058003485,00037,63,63,1,0,1,28.290112,103.000000
1761058003485,00038,63,63,1,0,1,25.513500,98.000000
1761058003485,00048,63,63,1,0,1,34.809866,117.000000
1761058003485,00025,63,63,1,0,1,26.889695,101.000000
1761058003485,00027,63,63,1,0,1,25.247966,97.000000
1761058003485,00001,63,63,1,0,1,24.956955,97.000000
1761058003485,00036,63,63,1,0,1,32.713342,112.000000
1761058003485,00058,63,63,1,0,1,26.493310,100.000000
1761058003485,00049,63,63,1,0,1,29.535412,106.000000
1761058003485,00051,63,63,1,0,1,26.429420,100.000000
1761058003485,00016,63,63,1,0,1,24.183208,95.000000
1761058003485,00015,63,63,1,0,1,23.999472,95.000000
1761058003485,00019,63,63,1,0,1,24.798692,96.000000
1761058003485,00026,63,63,1,0,1,25.851248,98.000000
1761058003485,00043,63,63,1,0,1,23.719025,94.000000
1761058003485,00020,63,63,1,0,1,26.051339,99.000000
1761058003485,00009,63,63,1,0,1,25.544459,98.000000
1761058003485,00010,63,63,1,0,1,30.214924,107.000000
1761058003485,00063,63,63,1,0,1,26.591217,100.000000
1761058003485,00042,63,63,1,0,1,47.574754,127.000000
1761058003485,00044,63,63,1,0,1,28.307906,103.000000
1761058003485,00055,63,63,1,0,1,23.986539,95.000000
1761058003485,00014,63,63,1,0,1,27.948543,103.000000
1761058003485,00050,63,63,1,0,1,33.293067,113.000000
1761058003485,00057,63,63,1,0,1,24.365251,95.000000
1761058003485,00053,63,63,1,0,1,27.067555,101.000000
1761058003485,00054,63,63,1,0,1,25.968666,99.000000
1761058003485,00047,63,63,1,0,1,25.338569,97.000000
1761058003485,00006,63,63,1,0,1,45.023264,127.000000
1761058003485,00052,63,63,1,0,1,30.620132,108.000000
1761058003485,00018,63,63,1,0,1,25.494223,98.000000
1761058003485,00060,63,63,1,0,1,26.197210,99.000000
1761058003485,00002,63,63,1,0,1,29.132564,105.000000
1761058003485,00008,63,63,1,0,1,25.980051,99.000000
1761058003485,00046,63,63,1,0,1,26.374405,100.000000
1761058003485,00041,63,63,1,0,1,24.125299,95.000000
1761058003485,00017,63,63,1,0,1,26.161873,99.000000
1761058003485,00056,63,63,1,0,1,25.672580,98.000000
1761058003485,00035,63,63,1,0,1,26.990960,101.000000
1761058003485,00021,63,63,1,0,1,25.911732,99.000000
1761058003485,00040,63,63,1,0,1,31.086999,109.000000
1761058003485,00039,63,63,1,0,1,29.605392,106.000000
1761058003485,00028,63,63,1,0,1,35.550813,118.000000
1761058003485,00062,63,63,1,0,1,23.761006,94.000000
1761058003485,00011,63,63,1,0,1,24.718473,96.000000
1761058003485,00032,63,63,1,0,1,29.442689,106.000000
1761058003485,00029,63,63,1,0,1,27.295205,101.000000
1761058003485,00023,63,63,1,0,1,29.475581,106.000000
1761058003485,00034,63,63,1,0,1,23.482092,94.000000
1761058003485,00003,63,63,1,0,1,25.557182,98.000000
1761058003485,00045,63,63,1,0,1,33.605511,114.000000
1761058003485,00004,63,63,1,0,1,33.101334,113.000000
1761058003485,00022,63,63,1,0,1,23.522269,94.000000
1761058003485,00061,63,63,1,0,1,24.208351,95.000000
1761058003485,00012,63,63,1,0,1,23.937970,95.000000
1761058003585,00031,63,63,1,0,1,26.325409,99.000000
1761058003585,00059,63,63,1,0,1,24.135657,95.000000
1761058003585,00005,63,63,1,0,1,24.813572,96.000000
1761058003585,00024,63,63,1,0,1,24.295671,95.000000
1761058003585,00033,63,63,1,0,1,24.542230,96.000000
1761058003585,00030,63,63,1,0,1,26.180838,99.000000
1761058003585,00013,63,63,1,0,1,72.401080,127.000000
1761058003585,00007,63,63,1,0,1,30.377674,108.000000
1761058003585,00037,63,63,1,0,1,28.291688,103.000000
1761058003585,00038,63,63,1,0,1,25.513103,98.000000
1761058003585,00048,63,63,1,0,1,34.802648,117.000000
1761058003585,00025,63,63,1,0,1,26.886374,101.000000
1761058003585,00027,63,63,1,0,1,25.250635,97.000000
1761058003585,00001,63,63,1,0,1,24.955081,97.000000
1761058003585,00036,63,63,1,0,1,32.708860,112.000000
1761058003585,00058,63,63,1,0,1,26.489455,100.000000
1761058003585,00049,63,63,1,0,1,29.537873,106.000000
1761058003585,00051,63,63,1,0,1,26.428357,100.000000
1761058003585,00016,63,63,1,0,1,24.186840,95.000000
1761058003585,00015,63,63,1,0,1,24.003100,95.000000
1761058003585,00019,63,63,1,0,1,24.799697,96.000000
1761058003585,00026,63,63,1,0,1,25.848525,98.000000
1761058003585,00043,63,63,1,0,1,23.716845,94.000000
1761058003585,00020,63,63,1,0,1,26.052441,99.000000
1761058003585,00009,63,63,1,0,1,25.547012,98.000000
1761058003585,00010,63,63,1,0,1,30.210889,107.000000
1761058003585,00063,63,63,1,0,1,26.589462,100.000000
1761058003585,00042,63,63,1,0,1,47.602007,127.000000
1761058003585,00044,63,63,1,0,1,28.304875,103.000000
1761058003585,00055,63,63,1,0,1,23.983497,95.000000
1761058003585,00014,63,63,1,0,1,27.944531,103.000000
1761058003585,00050,63,63,1,0,1,33.284089,113.000000
1761058003585,00057,63,63,1,0,1,24.365042,95.000000
1761058003585,00053,63,63,1,0,1,27.069036,101.000000
1761058003585,00054,63,63,1,0,1,25.972063,99.000000
1761058003585,00047,63,63,1,0,1,25.335903,97.000000
1761058003585,00006,63,63,1,0,1,44.993779,127.000000
1761058003585,00052,63,63,1,0,1,30.620674,108.000000
1761058003585,00018,63,63,1,0,1,25.497796,98.000000
1761058003585,00060,63,63,1,0,1,26.199481,99.000000
1761058003585,00002,63,63,1,0,1,29.133340,105.000000
1761058003585,00008,63,63,1,0,1,25.978530,99.000000
1761058003585,00046,63,63,1,0,1,26.375873,100.000000
1761058003585,00041,63,63,1,0,1,24.123004,95.000000
1761058003585,00017,63,63,1,0,1,26.162500,99.000000
1761058003585,00056,63,63,1,0,1,25.672718,98.000000
1761058003585,00035,63,63,1,0,1,26.993800,101.000000
1761058003585,00021,63,63,1,0,1,25.913749,99.000000
1761058003585,00040,63,63,1,0,1,31.081317,109.000000
1761058003585,00039,63,63,1,0,1,29.610819,106.000000
1761058003585,00028,63,63,1,0,1,35.546454,118.000000
1761058003585,00062,63,63,1,0,1,23.760268,94.000000
1761058003585,00011,63,63,1,0,1,24.719930,96.000000
1761058003585,00032,63,63,1,0,1,29.439126,106.000000
1761058003585,00029,63,63,1,0,1,27.290274,101.000000
1761058003585,00023,63,63,1,0,1,29.478240,106.000000
1761058003585,00034,63,63,1,0,1,23.479142,94.000000
1761058003585,00003,63,63,1,0,1,25.553697,98.000000
1761058003585,00045,63,63,1,0,1,33.596286,114.000000
1761058003585,00004,63,63,1,0,1,33.099785,113.000000
1761058003585,00022,63,63,1,0,1,23.523996,94.000000
1761058003585,00061,63,63,1,0,1,24.208464,95.000000
1761058003585,00012,63,63,1,0,1,23.935787,95.000000
1761058003685,00031,63,63,1,0,1,26.328987,99.000000
1761058003685,00059,63,63,1,0,1,24.136335,95.000000
1761058003685,00005,63,63,1,0,1,24.810194,96.000000
1761058003685,00024,63,63,1,0,1,24.298303,95.000000
1761058003685,00033,63,63,1,0,1,24.542422,96.000000
1761058003685,00030,63,63,1,0,1,26.184662,99.000000
1761058003685,00013,63,63,1,0,1,72.137154,127.000000
1761058003685,00007,63,63,1,0,1,30.379670,108.000000
1761058003685,00037,63,63,1,0,1,28.293263,103.000000
1761058003685,00038,63,63,1,0,1,25.512705,98.000000
1761058003685,00048,63,63,1,0,1,34.795436,117.000000
1761058003685,00025,63,63,1,0,1,26.883052,101.000000
1761058003685,00027,63,63,1,0,1,25.253306,97.000000
1761058003685,00001,63,63,1,0,1,24.953207,97.000000
1761058003685,00036,63,63,1,0,1,32.704377,112.000000
1761058003685,00058,63,63,1,0,1,26.485601,100.000000
1761058003685,00049,63,63,1,0,1,29.540331,106.000000
1761058003685,00051,63,63,1,0,1,26.427292,100.000000
1761058003685,00016,63,63,1,0,1,24.190474,95.000000
1761058003685,00015,63,63,1,0,1,24.006729,95.000000
1761058003685,00019,63,63,1,0,1,24.800702,96.000000
1761058003685,00026,63,63,1,0,1,25.845802,98.000000
1761058003685,00043,63,63,1,0,1,23.714665,94.000000
1761058003685,00020,63,63,1,0,1,26.053541,99.000000
1761058003685,00009,63,63,1,0,1,25.549564,98.000000
1761058003685,00010,63,63,1,0,1,30.206853,107.000000
1761058003685,00063,63,63,1,0,1,26.587705,100.000000
1761058003685,00042,63,63,1,0,1,47.629167,127.000000
1761058003685,00044,63,63,1,0,1,28.301845,103.000000
1761058003685,00055,63,63,1,0,1,23.980456,95.000000
1761058003685,00014,63,63,1,0,1,27.940521,103.000000
1761058003685,00050,63,63,1,0,1,33.275118,113.000000
1761058003685,00057,63,63,1,0,1,24.364831,95.000000
1761058003685,00053,63,63,1,0,1,27.070515,101.000000
1761058003685,00054,63,63,1,0,1,25.975461,99.000000
1761058003685,00047,63,63,1,0,1,25.333237,97.000000
1761058003685,00006,63,63,1,0,1,44.964393,127.000000
1761058003685,00052,63,63,1,0,1,30.621210,108.000000
1761058003685,00018,63,63,1,0,1,25.501371,98.000000
1761058003685,00060,63,63,1,0,1,26.201752,99.000000
1761058003685,00002,63,63,1,0,1,29.134113,105.000000
1761058003685,00008,63,63,1,0,1,25.977008,99.000000
1761058003685,00046,63,63,1,0,1,26.377340,100.000000
1761058003685,00041,63,63,1,0,1,24.120709,95.000000
1761058003685,00017,63,63,1,0,1,26.163126,99.000000
1761058003685,00056,63,63,1,0,1,25.672855,98.000000
1761058003685,00035,63,63,1,0,1,26.996642,101.000000
1761058003685,00021,63,63,1,0,1,25.915766,99.000000
1761058003685,00040,63,63,1,0,1,31.075639,109.000000
1761058003685,00039,63,63,1,0,1,29.616249,106.000000
1761058003685,00028,63,63,1,0,1,35.542094,118.000000
1761058003685,00062,63,63,1,0,1,23.759529,94.000000
1761058003685,00011,63,63,1,0,1,24.721387,96.000000
1761058003685,00032,63,63,1,0,1,29.435564,106.000000
1761058003685,00029,63,63,1,0,1,27.285346,101.000000
1761058003685,00023,63,63,1,0,1,29.480899,106.000000
1761058003685,00034,63,63,1,0,1,23.476193,94.000000
1761058003685,00003,63,63,1,0,1,25.550215,98.000000
1761058003685,00045,63,63,1,0,1,33.587070,114.000000
1761058003685,00004,63,63,1,0,1,33.098232,113.000000
1761058003685,00022,63,63,1,0,1,23.525723,94.000000
1761058003685,00061,63,63,1,0,1,24.208576,95.000000
1761058003685,00012,63,63,1,0,1,23.933605,95.000000
1761058003785,00031,63,63,1,0,1,26.332565,99.000000
1761058003785,00059,63,63,1,0,1,24.137012,95.000000
1761058003785,00005,63,63,1,0,1,24.806817,96.000000
1761058003785,00024,63,63,1,0,1,24.300935,95.000000
1761058003785,00033,63,63,1,0,1,24.542614,96.000000
1761058003785,00030,63,63,1,0,1,26.188487,99.000000
1761058003785,00013,63,63,1,0,1,71.859439,127.000000
1761058003785,00007,63,63,1,0,1,30.381666,108.000000
1761058003785,00037,63,63,1,0,1,28.294837,103.000000
1761058003785,00038,63,63,1,0,1,25.512306,98.000000
1761058003785,00048,63,63,1,0,1,34.788229,116.000000
1761058003785,00025,63,63,1,0,1,26.879731,101.000000
1761058003785,00027,63,63,1,0,1,25.255977,97.000000
1761058003785,00001,63,63,1,0,1,24.951333,97.000000
1761058003785,00036,63,63,1,0,1,32.699894,112.000000
1761058003785,00058,63,63,1,0,1,26.481749,100.000000
1761058003785,00049,63,63,1,0,1,29.542785,106.000000
1761058003785,00051,63,63,1,0,1,26.426226,100.000000
1761058003785,00016,63,63,1,0,1,24.194109,95.000000
1761058003785,00015,63,63,1,0,1,24.010360,95.000000
1761058003785,00019,63,63,1,0,1,24.801706,96.000000
1761058003785,00026,63,63,1,0,1,25.843080,98.000000
1761058003785,00043,63,63,1,0,1,23.712485,94.000000
1761058003785,00020,63,63,1,0,1,26.054641,99.000000
1761058003785,00009,63,63,1,0,1,25.552117,98.000000
1761058003785,00010,63,63,1,0,1,30.202818,107.000000
1761058003785,00063,63,63,1,0,1,26.585948,100.000000
1761058003785,00042,63,63,1,0,1,47.656229,127.000000
1761058003785,00044,63,63,1,0,1,28.298816,103.000000
1761058003785,00055,63,63,1,0,1,23.977416,95.000000
1761058003785,00014,63,63,1,0,1,27.936512,103.000000
1761058003785,00050,63,63,1,0,1,33.266156,113.000000
1761058003785,00057,63,63,1,0,1,24.364619,95.000000
1761058003785,00053,63,63,1,0,1,27.071994,101.000000
1761058003785,00054,63,63,1,0,1,25.978860,99.000000
1761058003785,00047,63,63,1,0,1,25.330571,97.000000
1761058003785,00006,63,63,1,0,1,44.935105,127.000000
1761058003785,00052,63,63,1,0,1,30.621741,108.000000
1761058003785,00018,63,63,1,0,1,25.504948,98.000000
1761058003785,00060,63,63,1,0,1,26.204022,99.000000
1761058003785,00002,63,63,1,0,1,29.134884,105.000000
1761058003785,00008,63,63,1,0,1,25.975485,99.000000
1761058003785,00046,63,63,1,0,1,26.378804,100.000000
1761058003785,00041,63,63,1,0,1,24.118414,95.000000
1761058003785,00017,63,63,1,0,1,26.163752,99.000000
1761058003785,00056,63,63,1,0,1,25.672989,98.000000
1761058003785,00035,63,63,1,0,1,26.999483,101.000000
1761058003785,00021,63,63,1,0,1,25.917784,99.000000
1761058003785,00040,63,63,1,0,1,31.069964,109.000000
1761058003785,00039,63,63,1,0,1,29.621682,106.000000
1761058003785,00028,63,63,1,0,1,35.537732,118.000000
1761058003785,00062,63,63,1,0,1,23.758788,94.000000
1761058003785,00011,63,63,1,0,1,24.722843,96.000000
1761058003785,00032,63,63,1,0,1,29.432004,106.000000
1761058003785,00029,63,63,1,0,1,27.280420,101.000000
1761058003785,00023,63,63,1,0,1,29.483559,106.000000
1761058003785,00034,63,63,1,0,1,23.473245,94.000000
1761058003785,00003,63,63,1,0,1,25.546733,98.000000
1761058003785,00045,63,63,1,0,1,33.577862,114.000000
1761058003785,00004,63,63,1,0,1,33.096676,113.000000
1761058003785,00022,63,63,1,0,1,23.527449,94.000000
1761058003785,00061,63,63,1,0,1,24.208687,95.000000
1761058003785,00012,63,63,1,0,1,23.931422,95.000000
1761058003885,00031,63,63,1,0,1,26.336144,99.000000
1761058003885,00059,63,63,1,0,1,24.137689,95.000000
1761058003885,00005,63,63,1,0,1,24.803441,96.000000
1761058003885,00024,63,63,1,0,1,24.303567,95.000000
1761058003885,00033,63,63,1,0,1,24.542806,96.000000
1761058003885,00030,63,63,1,0,1,26.192315,99.000000
1761058003885,00013,63,63,1,0,1,71.571370,127.000000
1761058003885,00007,63,63,1,0,1,30.383660,108.000000
1761058003885,00037,63,63,1,0,1,28.296410,103.000000
1761058003885,00038,63,63,1,0,1,25.511907,98.000000
1761058003885,00048,63,63,1,0,1,34.781027,116.000000
1761058003885,00025,63,63,1,0,1,26.876409,101.000000
1761058003885,00027,63,63,1,0,1,25.258648,97.000000
1761058003885,00001,63,63,1,0,1,24.949460,97.000000
1761058003885,00036,63,63,1,0,1,32.695411,112.000000
1761058003885,00058,63,63,1,0,1,26.477899,100.000000
1761058003885,00049,63,63,1,0,1,29.545234,106.000000
1761058003885,00051,63,63,1,0,1,26.425158,100.000000
1761058003885,00016,63,63,1,0,1,24.197746,95.000000
1761058003885,00015,63,63,1,0,1,24.013992,95.000000
1761058003885,00019,63,63,1,0,1,24.802710,96.000000
1761058003885,00026,63,63,1,0,1,25.840359,98.000000
1761058003885,00043,63,63,1,0,1,23.710305,94.000000
1761058003885,00020,63,63,1,0,1,26.055740,99.000000
1761058003885,00009,63,63,1,0,1,25.554671,98.000000
1761058003885,00010,63,63,1,0,1,30.198783,107.000000
1761058003885,00063,63,63,1,0,1,26.584191,100.000000
1761058003885,00042,63,63,1,0,1,47.683192,127.000000
1761058003885,00044,63,63,1,0,1,28.295787,103.000000
1761058003885,00055,63,63,1,0,1,23.974377,95.000000
1761058003885,00014,63,63,1,0,1,27.932506,103.000000
